,drift,ms
8341,298,10
8342,66,27
8343,88,32
8344,229,21
8345,233,12
8346,1119,32
8347,342,32
8348,310,141
8349,165,23
8350,275,8
8351,91,6
8352,20,21
8353,248,18
8354,360,31
8355,356,28
8356,166,20
8357,217,9
8358,607,12
8359,581,46
8360,451,28
8361,237,40
8362,355,30
8363,251,13
8364,323,29
8365,262,69
8366,28,12
8367,612,28
8368,928,22
8369,1741,43
8370,174,116
8371,28,26
8372,200,36
8373,807,20
8374,737,34
8375,1002,56
8376,1537,63
8377,1118,80
8378,186,20
8379,390,16
8380,389,41
8381,428,21
8382,446,46
8383,796,18
8384,459,18
8385,522,57
8386,651,40
8387,370,41
8388,445,44
8389,3592,30
8390,514,43
8391,288,58
8392,241,32
8393,177,44
8394,546,31
8395,528,35
8396,810,16
8397,711,29
8398,907,21
8399,795,15
8400,386,18
8401,552,31
8402,271,32
8403,324,30
8404,1321,30
8405,536,7
8406,1170,25
8407,675,50
8408,732,30
8409,278,28
8410,697,30
8411,516,15
8412,148,40
8413,23,39
8414,291,16
8415,950,18
8416,462,40
8417,223,33
8418,348,31
8419,1244,34
8420,178,18
8421,1049,33
8422,263,15
8423,1035,16
8424,663,6
8425,117,21
8426,535,35
8427,535,37
8428,455,20
8429,190,73
8430,867,39
8431,31,35
8432,67,33
8433,802,34
8434,328,30
8435,837,27
8436,254,29
8437,1302,9
8438,919,34
8439,288,28
8440,4596,29
8441,1970,41
8442,177,31
8443,3293,28
8444,1145,10
8445,497,20
8446,228,17
8447,936,26
8448,1047,11
8449,488,27
8450,237,19
8451,163,17
8452,2270,62
8453,154,27
8454,228,15
8455,1227,13
8456,881,30
8457,215,12
8458,41,58
8459,745,33
8460,46,21
8461,3780,13
8462,1351,11
8463,2538,20
8464,1749,18
8465,1220,14
8466,447,19
8467,85,16
8468,37,21
8469,1792,14
8470,228,30
8471,1315,13
8472,438,7
8473,520,15
8474,255,18
8475,197,19
8476,746,16
8477,83,10
8478,2003,33
8479,142,29
8480,1518,19
8481,4697,42
8482,283,44
8483,244,11
8484,508,22
8485,733,10
8486,318,80
8487,311,35
8488,6165,32
8489,92,32
8490,637,21
8491,18,20
8492,19,10
8493,112,9
8494,73,46
8495,925,107
8496,335,45
8497,68,9
8498,463,22
8499,293,31
8500,77,6
8501,548,17
8502,159,20
8503,387,30
8504,1413,30
8505,65,104
8506,310,11
8507,156,12
8508,664,15
8509,198,7
8510,314,12
8511,251,71
8512,87,48
8513,357,24
8514,228,12
8515,696,14
8516,327,12
8517,472,15
8518,222,7
8519,680,15
8520,273,18
8521,515,66
8522,14,70
8523,194,14
8524,42,19
8525,66,16
8526,2062,10
8527,164,15
8528,449,28
8529,237,65
8530,30,16
8531,329,21
8532,47,18
8533,39,13
8534,548,15
8535,405,9
8536,354,13
8537,316,18
8538,217,15
8539,431,16
8540,425,17
8541,122,16
8542,394,96
8543,25,33
8544,883,18
8545,1137,15
8546,568,22
8547,193,20
8548,1082,32
8549,99,89
8550,26,12
8551,340,29
8552,472,17
8553,1655,38
8554,192,32
8555,463,136
8556,22,39
8557,205,22
8558,744,143
8559,255,17
8560,4414,35
8561,4491,43
8562,3344,15
8563,168,18
8564,131,17
8565,1596,38
8566,3668,38
8567,3518,43
8568,62,22
8569,73,22
8570,159,34
8571,1728,13
8572,42,16
8573,19,7
8574,1695,122
8575,617,75
8576,454,37
8577,27,30
8578,48,74
8579,582,16
8580,222,9
8581,734,17
8582,271,17
8583,73,24
8584,22,45
8585,453,8
8586,21,10
8587,14,18
8588,172,143
8589,26,12
8590,1851,17
8591,652,16
8592,164,152
8593,84,13
8594,539,10
8595,830,99
8596,92,39
8597,435,10
8598,2287,16
8599,1168,24
8600,804,13
8601,3120,15
8602,1726,8
8603,579,153
8604,853,14
8605,674,92
8606,25,37
8607,1121,13
8608,961,21
8609,160,20
8610,1031,10
8611,120,35
8612,21,14
8613,29,60
8614,607,24
8615,1350,20
8616,334,13
8617,466,13
8618,791,15
8619,501,19
8620,60,10
8621,158,6
8622,594,13
8623,288,14
8624,1074,22
8625,1071,16
8626,1571,17
8627,539,7
8628,22,6
8629,542,8
8630,975,12
8631,470,19
8632,733,19
8633,417,32
8634,1482,12
8635,754,14
8636,2509,14
8637,694,12
8638,66,14
8639,16,6
8640,617,14
8641,612,48
8642,379,33
8643,316,31
8644,125,34
8645,1194,14
8646,276,33
8647,384,19
8648,444,8
8649,573,34
8650,1852,32
8651,1318,10
8652,404,43
8653,766,32
8654,1549,32
8655,316,8
8656,434,49
8657,1166,19
8658,127,35
8659,328,11
8660,179,30
8661,248,33
8662,121,19
8663,153,36
8664,328,35
8665,134,49
8666,223,19
8667,111,37
8668,198,36
8669,174,36
8670,280,35
8671,2108,42
8672,1313,40
8673,4373,6
8674,22,46
8675,14,18
8676,26,13
8677,85,34
8678,707,11
8679,37,33
8680,20,6
8681,453,41
8682,206,28
8683,1170,8
8684,17,44
8685,3336,17
8686,237,19
8687,165,34
8688,402,9
8689,693,58
8690,778,20
8691,200,31
8692,261,43
8693,2065,16
8694,171,29
8695,658,32
8696,138,18
8697,610,19
8698,262,29
8699,257,25
8700,608,20
8701,527,22
8702,92,21
8703,413,10
8704,224,33
8705,890,33
8706,805,55
8707,167,21
8708,980,35
8709,358,32
8710,558,31
8711,100,20
8712,256,34
8713,111,21
8714,295,32
8715,882,15
8716,2226,44
8717,371,11
8718,1208,23
8719,1219,33
8720,2938,20
8721,31,37
8722,317,24
8723,351,21
8724,1089,30
8725,627,98
8726,694,37
8727,402,30
8728,3903,28
8729,546,29
8730,406,27
8731,577,8
8732,2921,32
8733,91,31
8734,6489,20
8735,542,17
8736,625,7
8737,489,6
8738,51,94
8739,579,8
8740,3096,19
8741,1056,16
8742,4725,20
8743,2331,20
8744,90,20
8745,2522,19
8746,514,79
8747,6032,103
8748,40,49
8749,3485,9
8750,1543,49
8751,3718,14
8752,242,104
8753,97,30
8754,26,7
8755,205,40
8756,3377,81
8757,4053,32
8758,513,34
8759,1158,13
8760,342,33
8761,731,29
8762,844,28
8763,173,22
8764,371,10
8765,459,44
8766,326,24
8767,444,27
8768,950,8
8769,343,27
8770,485,10
8771,469,15
8772,679,35
8773,45,8
8774,136,24
8775,1284,29
8776,625,24
8777,1229,44
8778,385,38
8779,368,43
8780,243,8
8781,394,29
8782,540,43
8783,223,31
8784,842,6
8785,293,84
8786,52,43
8787,326,16
8788,213,27
8789,223,36
8790,546,8
8791,818,19
8792,403,43
8793,771,33
8794,617,32
8795,513,10
8796,146,7
8797,171,16
8798,45,107
8799,15,38
8800,107,48
8801,255,30
8802,216,58
8803,399,19
8804,301,26
8805,1202,13
8806,254,17
8807,462,69
8808,160,18
8809,952,11
8810,244,32
8811,594,41
8812,1216,10
8813,1005,17
8814,22,20
8815,225,16
8816,2302,13
8817,1471,26
8818,307,30
8819,1836,28
8820,681,13
8821,451,13
8822,556,14
8823,610,29
8824,16,56
8825,132,21
8826,309,30
8827,15,20
8828,84,18
8829,1194,13
8830,840,17
8831,1087,11
8832,168,41
8833,67,20
8834,389,9
8835,1039,61
8836,685,13
8837,1809,16
8838,1568,115
8839,1012,21
8840,1033,21
8841,63,35
8842,3142,18
8843,1575,45
8844,243,70
8845,2026,34
8846,87,30
8847,107,42
8848,203,35
8849,672,32
8850,1154,22
8851,518,21
8852,113,43
8853,290,45
8854,581,30
8855,983,33
8856,67,50
8857,474,26
8858,378,31
8859,290,33
8860,74,35
8861,241,21
8862,55,35
8863,15,29
8864,268,9
8865,143,36
8866,138,32
8867,302,17
8868,271,12
8869,123,29
8870,903,19
8871,183,31
8872,218,16
8873,555,20
8874,188,30
8875,42,21
8876,84,35
8877,240,30
8878,416,36
8879,99,30
8880,186,7
8881,99,41
8882,208,16
8883,100,8
8884,4353,56
8885,188,26
8886,3501,56
8887,513,56
8888,1577,6
8889,1286,16
8890,2445,10
8891,1643,74
8892,3812,82
8893,247,31
8894,37,32
8895,2123,6
8896,566,27
8897,777,12
8898,828,8
8899,697,29
8900,318,16
8901,9372,8
8902,479,30
8903,1416,15
8904,1089,8
8905,295,14
8906,276,15
8907,4103,33
8908,2290,142
8909,1266,10
8910,17,34
8911,1406,24
8912,194,11
8913,1459,32
8914,180,17
8915,3048,33
8916,105,8
8917,941,126
8918,302,24
8919,1344,147
8920,401,19
8921,130,12
8922,929,28
8923,160,33
8924,741,6
8925,727,12
8926,838,28
8927,462,15
8928,532,17
8929,159,17
8930,72,31
8931,91,43
8932,160,14
8933,89,15
8934,846,32
8935,1172,11
8936,762,76
8937,443,12
8938,1218,17
8939,537,7
8940,900,6
8941,915,51
8942,182,11
8943,97,28
8944,451,22
8945,1094,29
8946,493,29
8947,900,19
8948,1063,21
8949,2043,20
8950,4012,31
8951,1855,6
8952,28,18
8953,148,6
8954,204,6
8955,86,6
8956,581,7
8957,860,34
8958,418,20
8959,201,6
8960,523,15
8961,1962,13
8962,1145,11
8963,153,22
8964,231,16
8965,600,13
8966,153,19
8967,245,15
8968,262,138
8969,52,191
8970,1036,33
8971,1654,33
8972,48,10
8973,20,47
8974,762,62
8975,30,23
8976,444,10
8977,543,13
8978,1051,9
8979,124,36
8980,147,16
8981,377,18
8982,1159,14
8983,649,13
8984,344,47
8985,167,11
8986,1190,59
8987,28,22
8988,17,22
8989,1275,17
8990,934,22
8991,55,47
8992,80,45
8993,1652,229
8994,44,44
8995,642,75
8996,2227,67
8997,930,16
8998,545,39
8999,71,19
9000,681,17
9001,297,117
9002,103,35
9003,405,95
9004,591,57
9005,55,22
9006,511,52
9007,179,30
9008,413,28
9009,442,26
9010,295,32
9011,173,28
9012,353,13
9013,359,29
9014,304,29
9015,666,32
9016,591,10
9017,360,19
9018,329,33
9019,593,36
9020,627,30
9021,644,29
9022,289,29
9023,621,30
9024,291,9
9025,607,33
9026,453,32
9027,279,15
9028,279,32
9029,1102,34
9030,627,32
9031,745,72
9032,355,28
9033,563,25
9034,371,32
9035,49,80
9036,122,30
9037,325,30
9038,749,30
9039,229,31
9040,657,32
9041,181,29
9042,277,16
9043,102,34
9044,428,74
9045,149,14
9046,1921,30
9047,454,32
9048,586,34
9049,208,32
9050,504,35
9051,428,26
9052,143,28
9053,620,29
9054,44,18
9055,17,68
9056,1025,43
9057,115,37
9058,14,43
9059,354,30
9060,2611,31
9061,352,59
9062,72,8
9063,471,20
9064,1295,87
9065,14,9
9066,1036,24
9067,412,52
9068,522,20
9069,120,33
9070,421,154
9071,95,41
9072,1142,28
9073,736,67
9074,143,30
9075,3065,188
9076,178,21
9077,243,22
9078,343,33
9079,2342,311
9080,19,6
9081,326,28
9082,473,7
9083,1252,48
9084,361,24
9085,2707,30
9086,1079,32
9087,1057,35
9088,192,46
9089,312,17
9090,938,45
9091,594,35
9092,119,116
9093,65,33
9094,659,31
9095,214,33
9096,663,33
9097,361,19
9098,1488,16
9099,372,32
9100,424,34
9101,261,34
9102,584,38
9103,1240,22
9104,337,17
9105,803,33
9106,186,31
9107,423,12
9108,475,17
9109,502,34
9110,186,32
9111,224,28
9112,183,34
9113,489,61
9114,140,31
9115,907,23
9116,1739,33
9117,829,32
9118,1410,29
9119,341,33
9120,207,31
9121,685,90
9122,156,32
9123,476,12
9124,768,29
9125,29,15
9126,951,16
9127,539,10
9128,238,34
9129,363,17
9130,545,13
9131,601,16
9132,528,16
9133,531,29
9134,1277,12
9135,1598,33
9136,66,16
9137,399,14
9138,1524,18
9139,167,16
9140,745,14
9141,365,17
9142,189,17
9143,237,9
9144,362,12
9145,205,13
9146,651,27
9147,632,27
9148,1003,12
9149,340,25
9150,726,32
9151,99,19
9152,965,25
9153,586,15
9154,543,29
9155,649,12
9156,840,16
9157,33,20
9158,204,24
9159,725,13
9160,238,15
9161,328,9
9162,705,16
9163,217,12
9164,213,53
9165,935,6
9166,1917,68
9167,11592,19
9168,57,18
9169,8429,21
9170,215,18
9171,339,30
9172,20,37
9173,36,9
9174,42,31
9175,279,39
9176,108,44
9177,485,18
9178,1591,16
9179,219,7
9180,809,9
9181,1263,11
9182,1087,29
9183,634,27
9184,630,10
9185,322,9
9186,133,11
9187,857,15
9188,553,27
9189,1503,10
9190,70,10
9191,30,56
9192,84,7
9193,83,6
9194,117,18
9195,70,27
9196,321,23
9197,54,45
9198,42,13
9199,48,11
9200,66,7
9201,195,28
9202,326,57
9203,36,11
9204,125,29
9205,2207,11
9206,3184,14
9207,1148,27
9208,440,18
9209,216,31
9210,154,15
9211,468,12
9212,92,8
9213,667,7
9214,118,15
9215,224,29
9216,208,16
9217,1389,104
9218,567,26
9219,744,18
9220,685,9
9221,17,113
9222,14,7
9223,256,16
9224,817,169
9225,661,29
9226,2290,115
9227,1167,31
9228,2235,133
9229,795,225
9230,2048,32
9231,573,34
9232,110,90
9233,14,12
9234,694,7
9235,1093,120
9236,47,8
9237,2570,32
9238,1583,9
9239,202,31
9240,1242,19
9241,151,18
9242,153,16
9243,326,68
9244,351,116
9245,35,6
9246,679,8
9247,497,18
9248,326,20
9249,72,20
9250,648,116
9251,361,178
9252,30,10
9253,964,18
9254,1635,79
9255,481,14
9256,1686,105
9257,74,15
9258,2504,94
9259,23,21
9260,27,95
9261,34,29
9262,148,13
9263,376,29
9264,304,98
9265,263,90
9266,1347,115
9267,463,143
9268,26,6
9269,293,15
9270,771,18
9271,222,171
9272,479,16
9273,2132,7
9274,1555,17
9275,877,17
9276,487,18
9277,159,14
9278,319,13
9279,1074,31
9280,1536,31
9281,1628,29
9282,1664,17
9283,1525,29
9284,402,14
9285,443,17
9286,1218,19
9287,253,14
9288,355,16
9289,480,29
9290,1030,18
9291,982,28
9292,591,31
9293,1079,18
9294,335,31
9295,641,29
9296,1169,13
9297,473,29
9298,835,34
9299,771,31
9300,569,16
9301,716,26
9302,372,31
9303,533,33
9304,857,26
9305,1232,29
9306,561,15
9307,1147,26
9308,354,30
9309,724,32
9310,410,15
9311,789,10
9312,345,15
9313,398,11
9314,824,14
9315,20,6
9316,854,32
9317,599,13
9318,441,30
9319,553,22
9320,469,31
9321,614,26
9322,51,8
9323,233,35
9324,795,14
9325,704,32
9326,661,32
9327,720,14
9328,409,27
9329,232,17
9330,771,14
9331,489,28
9332,533,26
9333,471,30
9334,783,29
9335,413,16
9336,483,11
9337,327,30
9338,36,43
9339,425,32
9340,836,26
9341,577,32
9342,599,20
9343,718,43
9344,380,13
9345,378,31
9346,824,24
9347,645,60
9348,17,39
9349,417,13
9350,375,10
9351,361,11
9352,353,8
9353,1214,10
9354,332,15
9355,195,22
9356,711,12
9357,217,12
9358,803,12
9359,870,6
9360,579,15
9361,369,15
9362,905,8
9363,289,13
9364,838,13
9365,77,59
9366,166,15
9367,2093,14
9368,466,28
9369,1220,8
9370,1206,16
9371,104,18
9372,205,11
9373,43,30
9374,131,8
9375,594,9
9376,753,12
9377,351,29
9378,135,13
9379,314,6
9380,423,6
9381,264,7
9382,1657,11
9383,115,17
9384,552,14
9385,408,10
9386,237,7
9387,924,13
9388,2087,8
9389,2229,14
9390,526,32
9391,15,44
9392,528,16
9393,275,14
9394,419,10
9395,1820,11
9396,874,16
9397,326,18
9398,1126,14
9399,700,13
9400,31,19
9401,1607,35
9402,21,12
9403,553,17
9404,233,9
9405,142,12
9406,2101,31
9407,65,22
9408,443,6
9409,1105,9
9410,1853,10
9411,409,39
9412,258,13
9413,501,14
9414,1188,11
9415,1411,10
9416,47,77
9417,412,41
9418,591,53
9419,365,13
9420,245,20
9421,131,21
9422,668,57
9423,422,21
9424,143,20
9425,643,18
9426,82,22
9427,366,37
9428,786,21
9429,157,22
9430,18,46
9431,110,21
9432,377,208
9433,27,23
9434,1181,28
9435,387,54
9436,121,25
9437,496,14
9438,177,42
9439,262,20
9440,152,42
9441,221,19
9442,175,21
9443,201,42
9444,215,20
9445,124,21
9446,697,32
9447,107,20
9448,604,43
9449,160,46
9450,698,31
9451,654,31
9452,207,20
9453,532,22
9454,135,19
9455,179,52
9456,392,44
9457,1025,24
9458,1031,21
9459,208,22
9460,215,33
9461,56,109
9462,92,20
9463,219,20
9464,1063,42
9465,356,203
9466,70,7
9467,60,7
9468,495,29
9469,773,43
9470,15,273
9471,108,45
9472,215,15
9473,245,31
9474,512,42
9475,231,31
9476,253,29
9477,120,86
9478,16,18
9479,17,41
9480,471,44
9481,1134,29
9482,171,17
9483,175,7
9484,307,275
9485,660,6
9486,634,277
9487,884,28
9488,2053,44
9489,183,29
9490,552,15
9491,303,40
9492,286,29
9493,290,32
9494,784,7
9495,179,10
9496,205,9
9497,289,9
9498,342,26
9499,353,30
9500,883,31
9501,122,31
9502,95,7
9503,62,222
9504,123,44
9505,18,22
9506,33,11
9507,14,14
9508,100,25
9509,354,26
9510,269,14
9511,175,12
9512,254,10
9513,335,31
9514,168,32
9515,129,29
9516,152,16
9517,208,28
9518,210,32
9519,70,30
9520,169,23
9521,1293,28
9522,165,364
9523,113,36
9524,66,6
9525,17,28
9526,349,15
9527,659,8
9528,62,8
9529,52,8
9530,129,15
9531,139,9
9532,1260,20
9533,1500,29
9534,852,103
9535,33,66
9536,94,15
9537,56,73
9538,378,8
9539,161,10
9540,758,51
9541,95,7
9542,30,7
9543,627,9
9544,1043,8
9545,105,31
9546,416,10
9547,417,29
9548,4951,19
9549,37,9
9550,130,32
9551,665,19
9552,71,35
9553,198,106
9554,1202,174
9555,994,200
9556,373,7
9557,21,10
9558,31,72
9559,599,20
9560,69,22
9561,490,6
9562,85,190
9563,18,8
9564,547,70
9565,46,19
9566,209,145
9567,53,16
9568,140,32
9569,603,31
9570,76,20
9571,251,18
9572,1440,10
9573,1236,35
9574,452,11
9575,14,7
9576,529,31
9577,1376,38
9578,201,45
9579,1165,30
9580,19,11
9581,203,32
9582,1861,23
9583,74,34
9584,4420,31
9585,521,43
9586,1190,8
9587,1759,6
9588,169,18
9589,439,32
9590,1014,29
9591,544,44
9592,1434,19
9593,1263,31
9594,267,20
9595,319,29
9596,1121,43
9597,2738,73
9598,3043,72
9599,36,12
9600,159,30
9601,2544,11
9602,413,73
9603,243,23
9604,5101,54
9605,181,33
9606,105,13
9607,1463,36
9608,283,22
9609,315,8
9610,1401,45
9611,844,7
9612,16,23
9613,189,7
9614,109,10
9615,934,56
9616,266,43
9617,142,8
9618,356,43
9619,2057,14
9620,103,8
9621,27,114
9622,179,23
9623,316,11
9624,183,15
9625,361,28
9626,1644,29
9627,427,12
9628,516,19
9629,51,32
9630,154,19
9631,488,18
9632,18,23
9633,95,20
9634,430,20
9635,75,50
9636,91,22
9637,320,32
9638,342,16
9639,770,31
9640,378,10
9641,1254,18
9642,57,22
9643,249,18
9644,359,17
9645,45,9
9646,143,32
9647,472,59
9648,313,20
9649,231,22
9650,170,31
9651,428,30
9652,135,18
9653,419,22
9654,239,83
9655,30,81
9656,16,47
9657,190,19
9658,879,31
9659,961,13
9660,754,39
9661,82,20
9662,285,15
9663,1092,41
9664,55,8
9665,405,28
9666,551,32
9667,278,20
9668,239,14
9669,460,26
9670,1270,26
9671,810,29
9672,223,31
9673,54,22
9674,488,31
9675,283,30
9676,260,56
9677,241,16
9678,108,51
9679,225,20
9680,712,25
9681,261,13
9682,464,20
9683,1012,25
9684,614,25
9685,1554,40
9686,88,26
9687,536,10
9688,644,14
9689,186,35
9690,248,43
9691,764,26
9692,2181,16
9693,239,10
9694,442,37
9695,309,29
9696,1420,7
9697,615,13
9698,424,7
9699,28,17
9700,1074,9
9701,353,29
9702,152,8
9703,499,12
9704,176,11
9705,87,13
9706,156,29
9707,68,16
9708,159,18
9709,299,29
9710,146,18
9711,157,30
9712,435,25
9713,132,28
9714,502,71
9715,76,14
9716,462,31
9717,185,12
9718,254,9
9719,269,11
9720,129,30
9721,50,32
9722,57,32
9723,119,29
9724,98,32
9725,79,33
9726,53,11
9727,135,13
9728,122,30
9729,72,30
9730,87,131
9731,80,32
9732,21,51
9733,28,85
9734,109,32
9735,25,15
9736,378,14
9737,171,29
9738,126,15
9739,57,16
9740,38,94
9741,216,50
9742,89,7
9743,486,37
9744,1000,47
9745,160,22
9746,349,33
9747,528,32
9748,477,28
9749,1389,31
9750,335,78
9751,157,15
9752,297,15
9753,556,17
9754,1326,12
9755,658,32
9756,281,30
9757,314,13
9758,318,26
9759,379,31
9760,353,33
9761,1068,11
9762,782,30
9763,279,34
9764,407,32
9765,313,7
9766,365,26
9767,1814,30
9768,652,31
9769,457,31
9770,683,12
9771,427,17
9772,288,16
9773,303,33
9774,441,30
9775,741,17
9776,202,12
9777,174,29
9778,101,35
9779,16,116
9780,186,36
9781,243,17
9782,32,65
9783,569,6
9784,286,9
9785,203,13
9786,2713,30
9787,276,13
9788,141,171
9789,678,29
9790,1893,8
9791,1455,29
9792,1958,194
9793,452,14
9794,666,28
9795,1673,104
9796,14,16
9797,273,14
9798,356,14
9799,834,33
9800,1430,30
9801,137,174
9802,19,11
9803,40,10
9804,58,8
9805,1828,19
9806,501,16
9807,820,28
9808,956,17
9809,603,117
9810,14,17
9811,438,30
9812,192,17
9813,623,14
9814,490,15
9815,800,11
9816,549,7
9817,266,33
9818,1533,31
9819,139,6
9820,15,9
9821,88,10
9822,48,8
9823,211,32
9824,345,32
9825,222,8
9826,1924,17
9827,1333,29
9828,937,28
9829,1474,6
9830,16,6
9831,383,45
9832,1677,45
9833,828,16
9834,671,31
9835,536,35
9836,210,21
9837,324,50
9838,455,12
9839,1356,24
9840,834,15
9841,831,29
9842,204,10
9843,76,12
9844,124,11
9845,181,32
9846,342,32
9847,979,17
9848,331,31
9849,24,13
9850,693,15
9851,447,9
9852,69,10
9853,787,34
9854,229,31
9855,812,32
9856,955,33
9857,77,8
9858,19,11
9859,334,46
9860,725,48
9861,2422,6
9862,1014,20
9863,306,45
9864,1768,18
9865,771,32
9866,1230,31
9867,1234,32
9868,854,15
9869,1235,32
9870,327,74
9871,57,29
9872,968,33
9873,563,23
9874,148,32
9875,652,11
9876,527,7
9877,577,36
9878,2328,8
9879,980,43
9880,161,20
9881,891,31
9882,256,13
9883,407,16
9884,6266,11
9885,28,20
9886,364,6
9887,855,27
9888,344,7
9889,334,23
9890,614,32
9891,7739,9
9892,2726,7
9893,1051,6
9894,307,8
9895,167,25
9896,302,35
9897,3294,112
9898,26,7
9899,26,54
9900,421,21
9901,122,19
9902,1429,18
9903,1593,71
9904,29,17
9905,814,11
9906,505,7
9907,632,15
9908,758,29
9909,1021,24
9910,952,18
9911,25,85
9912,41,18
9913,148,8
9914,173,10
9915,47,29
9916,1235,23
9917,976,15
9918,1168,100
9919,287,17
9920,513,20
9921,278,22
9922,909,45
9923,1306,20
9924,472,19
9925,174,42
9926,525,17
9927,811,16
9928,2090,19
9929,268,168
9930,15,22
9931,126,18
9932,1097,15
9933,2142,66
9934,43,20
9935,3031,19
9936,2022,27
9937,2654,28
9938,3005,15
9939,1056,98
9940,186,19
9941,411,6
9942,2322,31
9943,174,7
9944,283,20
9945,35,41
9946,908,21
9947,1536,20
9948,123,20
9949,1754,20
9950,237,18
9951,747,18
9952,483,13
9953,1713,31
9954,3504,17
9955,3049,14
9956,611,13
9957,1278,16
9958,1145,16
9959,908,12
9960,3161,20
9961,2403,10
9962,1140,16
9963,584,13
9964,2572,6
9965,922,14
9966,614,14
9967,1085,17
9968,68,41
9969,103,16
9970,1522,15
9971,416,23
9972,116,14
9973,1201,22
9974,1800,18
9975,273,18
9976,659,10
9977,320,13
9978,394,205
9979,200,20
9980,2396,33
9981,229,47
9982,629,18
9983,465,30
9984,698,60
9985,285,51
9986,52,35
9987,266,41
9988,93,35
9989,644,35
9990,247,17
9991,595,12
9992,568,15
9993,19,7
9994,250,20
9995,429,15
9996,294,19
9997,131,17
9998,553,19
9999,152,12
10000,81,105
10001,226,14
10002,303,32
10003,163,12
10004,715,28
10005,969,31
10006,157,8
10007,677,32
10008,207,7
10009,489,16
10010,150,25
10011,231,7
10012,1036,33
10013,43,22
10014,723,31
10015,372,167
10016,744,18
10017,141,12
10018,298,30
10019,777,31
10020,337,15
10021,1018,13
10022,845,15
10023,194,17
10024,1168,18
10025,106,19
10026,533,31
10027,112,18
10028,337,14
10029,436,16
10030,602,17
10031,124,16
10032,229,16
10033,219,14
10034,117,20
10035,182,10
10036,1256,25
10037,246,31
10038,459,9
10039,734,28
10040,680,13
10041,849,18
10042,55,31
10043,68,32
10044,765,17
10045,462,15
10046,634,19
10047,72,20
10048,11886,21
10049,707,14
10050,226,10
10051,146,24
10052,4294,12
10053,700,19
10054,75,24
10055,241,20
10056,377,15
10057,190,21
10058,98,10
10059,95,28
10060,118,20
10061,200,14
10062,111,31
10063,109,20
10064,134,10
10065,344,9
10066,266,55
10067,85,46
10068,111,14
10069,124,10
10070,15,18
10071,123,43
10072,118,7
10073,15,9
10074,156,7
10075,144,8
10076,31,6
10077,117,36
10078,64,12
10079,26,31
10080,86,37
10081,5677,73
10082,19,8
10083,1256,7
10084,64,8
10085,608,129
10086,25,10
10087,1164,159
10088,34,8
10089,1493,155
10090,365,33
10091,2273,38
10092,16,20
10093,796,64
10094,601,46
10095,525,10
10096,249,8
10097,24,93
10098,152,6
10099,2762,91
10100,1169,114
10101,304,31
10102,1595,9
10103,14,12
10104,3275,34
10105,266,32
10106,468,34
10107,63,10
10108,518,30
10109,197,28
10110,476,33
10111,1369,28
10112,81,8
10113,1023,32
10114,203,31
10115,1114,6
10116,2317,57
10117,33,67
10118,930,29
10119,648,16
10120,414,13
10121,209,7
10122,489,36
10123,164,29
10124,632,27
10125,186,21
10126,314,8
10127,574,9
10128,256,6
10129,122,45
10130,163,17
10131,833,43
10132,148,28
10133,102,6
10134,2024,68
10135,424,32
10136,119,18
10137,670,26
